Title,Artist,ConstituentID,ArtistBio,Nationality,BeginDate,EndDate,Gender,Date,Medium,Dimensions,CreditLine,AccessionNumber,Classification,Department,DateAcquired,Cataloged,ObjectID,URL,ImageURL,OnView,"Circumference (cm)","Depth (cm)","Diameter (cm)","Height (cm)","Length (cm)","Weight (kg)","Width (cm)","Seat Height (cm)","Duration (sec.)"
"Generator Project, White Oak, Florida, Selection of Design Thoughts Used within the Office, C","Cedric Price",7986,"(British, 1934–2003)",(British),(1934),(2003),(male),1978-80,".a: ink on paper mounted on board
.b: ink and color ink, and graphite on paper
.c: ink on paper mounted on board
.d: ink and graphite on paper
.e: ink, crayon, and graphite on paper
.f: ink on paper
.g: ink and graphite on paper
.h: ink, graphite and color crayon on paper","Each: 3 x 5" (7.6 x 12.7 cm)","Gift of The Howard Gilman Foundation",1268.2000.a-h,Architecture,"Architecture & Design",NULL,yes,884,https://www.moma.org/collection/works/884,https://www.moma.org/media/W1siZiIsIjUzMDE4MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=3656319f5f9db926,NULL,NULL,NULL,NULL,7.60,NULL,NULL,12.70,NULL,NULL
"Generator Project, White Oak, Florida, Activity Compatability Graph","Cedric Price",7986,"(British, 1934–2003)",(British),(1934),(2003),(male),1978-80,"Ink and crayon on printed tracing paper, with ink stamp","11 5/8 x 8 1/4" (29.5 x 21 cm)","Gift of The Howard Gilman Foundation",1269.2000,Architecture,"Architecture & Design",NULL,yes,885,https://www.moma.org/collection/works/885,https://www.moma.org/media/W1siZiIsIjUzMDE4MyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=175636e1850d19ef,NULL,NULL,NULL,NULL,29.53,NULL,NULL,20.96,NULL,NULL
"Generator Project, White Oak, Florida, Site and Size Comparison","Cedric Price",7986,"(British, 1934–2003)",(British),(1934),(2003),(male),1978-80,"Cut-and pasted printed paper with crayon, ink, graphite, and color ink stamp on printed color paper, with ink stamp and ink","Each: 11 3/4 x 8 1/4" (29.9 x 21 cm)","Gift of The Howard Gilman Foundation",1270.2000.a-b,Architecture,"Architecture & Design",NULL,yes,886,https://www.moma.org/collection/works/886,https://www.moma.org/media/W1siZiIsIjUzMDE4NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=c54f6a4ae66b428b,NULL,NULL,NULL,NULL,29.90,NULL,NULL,21.00,NULL,NULL
"Generator Project, White Oak, Florida, Sketches","Cedric Price",7986,"(British, 1934–2003)",(British),(1934),(2003),(male),1978-1980,".a, .e: ink on paper
.b, .c and .d: ink on paper mounted on card
.f: graphite and color crayon on paper",".a-.b: 6 x 4" (15.2 x 10.2 cm)
.c-.d: 5 x 3" (12.7 x 7.6 cm)
.e-.f: 6 x 4" (15.2 x 10.2 cm)","Gift of The Howard Gilman Foundation",1271.2000.a-f,Architecture,"Architecture & Design",NULL,yes,887,https://www.moma.org/collection/works/887,https://www.moma.org/media/W1siZiIsIjUzMDE4NSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=8fc3315eb83c968b,NULL,NULL,NULL,NULL,15.20,NULL,NULL,10.20,NULL,NULL
"Generator Project, White Oak, Florida, Overriding architectural perspectives","Cedric Price",7986,"(British, 1934–2003)",(British),(1934),(2003),(male),1978-80.,".a: Graphite and ink on paper mounted on board
.b: Graphite, crayon and ink on paper","Each: 8 x 10" (20.3 x 25.4 cm)","Gift of The Howard Gilman Foundation",1272.2000.a-b,Architecture,"Architecture & Design",NULL,yes,888,https://www.moma.org/collection/works/888,https://www.moma.org/media/W1siZiIsIjIxMjAxMiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=13668778167405e3,NULL,NULL,NULL,NULL,20.30,NULL,NULL,25.40,NULL,NULL
"Generator Project, White Oak, Florida, Trees natural and man-made; site totems","Cedric Price",7986,"(British, 1934–2003)",(British),(1934),(2003),(male),1978-80,".a: graphite, ink and color ink on paper
.b: graphite, charcoal and color ink on paper
.c: graphite, ink and color ink, and crayon on paper
.d: graphite, ink and color ink on paper
.e: graphtie, ink and color ink on paper
.f: graphite, ink and color ink on paper
.g: graphite, ink and color ink, and crayon on paper
.h: crayon, graphite, and color ink on paper 
.i: graphite, crayon, ink and color ink on paper","Each: 13 x 5" (33 x 12.7 cm)","Gift of The Howard Gilman Foundation",1273.2000.a-i,Architecture,"Architecture & Design",NULL,yes,889,https://www.moma.org/collection/works/889,https://www.moma.org/media/W1siZiIsIjUzMDE4NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=1c8276c0c8b2bfca,NULL,NULL,NULL,NULL,33.00,NULL,NULL,12.70,NULL,NULL
"Generator Project, White Oak, Florida, Development of the "Friendly Barrier Concept"","Cedric Price",7986,"(British, 1934–2003)",(British),(1934),(2003),(male),1978-80,".a: Crayon, ink and ink stamp on electrostatic print
.b: Color ink, ink, and ink stamp on electrostatic print
.c: Crayon on cut self-adhesive labels on electrostatic print, with crayon and ink stamp
.d: Color ink and ink stamp on electrostatic print, mounted on board","Each: 8 1/2 x 11 3/4" (21.6 x 29.9 cm)","Gift of The Howard Gilman Foundation",1274.2000.a-d,Architecture,"Architecture & Design",NULL,yes,890,https://www.moma.org/collection/works/890,https://www.moma.org/media/W1siZiIsIjUzMDE4NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=15a30bf86fcb2add,NULL,NULL,NULL,NULL,21.60,NULL,NULL,29.90,NULL,NULL
"Generator Project, White Oak, Florida, The Site Large and Small","Cedric Price",7986,"(British, 1934–2003)",(British),(1934),(2003),(male),1978-80,".a: Color ink, ink, and, ink stamp on diazotype
.b: Ink, color ink, and ink stamps on printed paper
.c: Crayon and ink on diazotype","Each: 11 3/4 x 8 1/4" (29.9 x 21 cm)","Gift of The Howard Gilman Foundation",1275.2000.a-c,Architecture,"Architecture & Design",NULL,yes,891,https://www.moma.org/collection/works/891,https://www.moma.org/media/W1siZiIsIjUzMDE4OCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=fbf0b81434d65f14,NULL,NULL,NULL,NULL,29.90,NULL,NULL,21.00,NULL,NULL
"Generator Project, White Oak, Florida, Plan","Cedric Price",7986,"(British, 1934–2003)",(British),(1934),(2003),(male),1978-80,Lithograph,"8 1/4 x 11 5/8" (21 x 29.5 cm)","Gift of The Howard Gilman Foundation",1276.2000,Architecture,"Architecture & Design",NULL,yes,892,https://www.moma.org/collection/works/892,https://www.moma.org/media/W1siZiIsIjUzMDE4OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=0bef0d64e4ed9464,NULL,NULL,NULL,NULL,21.00,NULL,NULL,29.53,NULL,NULL
"Generator Project, White Oak, Florida, Plan of Menu 25, Ddetail of S.W. Zone II","Cedric Price",7986,"(British, 1934–2003)",(British),(1934),(2003),(male),1978-80,"Crayon on gelatin silver print","8 1/4 x 11 3/4 (21 x 29.9 cm)","Gift of The Howard Gilman Foundation",1278.2000,Architecture,"Architecture & Design",NULL,yes,894,https://www.moma.org/collection/works/894,https://www.moma.org/media/W1siZiIsIjUzMDE5MSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=9d2121556147f212,NULL,NULL,NULL,NULL,21.00,NULL,NULL,29.90,NULL,NULL
"Generator Project, White Oak, Florida, Perspective of study model","Cedric Price",7986,"(British, 1934–2003)",(British),(1934),(2003),(male),1978-80,"Color electrostatic print mounted on board","8 1/4 x 11 5/8" (21 x 29.5 cm)","Gift of The Howard Gilman Foundation",1279.2000,Architecture,"Architecture & Design",NULL,yes,895,https://www.moma.org/collection/works/895,https://www.moma.org/media/W1siZiIsIjUzMDE5MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=7b5abec1f4ada6f4,NULL,NULL,NULL,NULL,21.00,NULL,NULL,29.50,NULL,NULL
"Generator Project, White Oak, Florida (Perspective)","Cedric Price",7986,"(British, 1934–2003)",(British),(1934),(2003),(male),1978-80,"Cut-and-pasted printed color electrostatic print on electrostatic print, with airbrush, ink, graphite, crayon, and ink stamp on board","8 1/8 x 21 1/2" (20.6 x 54.6 cm)","Gift of The Howard Gilman Foundation",1280.2000,Architecture,"Architecture & Design",NULL,yes,896,https://www.moma.org/collection/works/896,https://www.moma.org/media/W1siZiIsIjUzMDE5NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=4167a8b462e88ff7,NULL,NULL,NULL,NULL,20.60,NULL,NULL,54.60,NULL,NULL
"Cemetery of San Cataldo, Modena, Italy, Plan","Aldo Rossi, Gianni Braghieri","7661, 8131","(Italian, 1931–1997) (Italian, born 1945)","(Italian) (Italian)","(1931) (1945)","(1997) (0)","(male) (male)",1971,"Ink, color ink, and graphite on tracing paper","23 1/2 x 29 3/4" (59.7 x 75.6 cm)
","Gift of The Howard Gilman Foundation",1282.2000,Architecture,"Architecture & Design",2000-10-31,yes,897,https://www.moma.org/collection/works/897,https://www.moma.org/media/W1siZiIsIjUzMDE5NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=37b79668800bc254,NULL,NULL,NULL,NULL,59.69,NULL,NULL,75.57,NULL,NULL
"Cemetery of San Cataldo, Modena, Italy, Plan study","Aldo Rossi, Gianni Braghieri","7661, 8131","(Italian, 1931–1997) (Italian, born 1945)","(Italian) (Italian)","(1931) (1945)","(1997) (0)","(male) (male)",1972,"Color ink and graphite on tracing paper","10 x 14 3/4" (25.4 x 37.5 cm)","Gift of The Howard Gilman Foundation",1283.2000,Architecture,"Architecture & Design",2000-10-31,yes,898,https://www.moma.org/collection/works/898,https://www.moma.org/media/W1siZiIsIjUzMDE5NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=8aed8603699b9965,NULL,NULL,NULL,NULL,25.40,NULL,NULL,37.47,NULL,NULL
"Cemetery of San Cataldo, Modena, Italy, Plan study","Aldo Rossi, Gianni Braghieri","7661, 8131","(Italian, 1931–1997) (Italian, born 1945)","(Italian) (Italian)","(1931) (1945)","(1997) (0)","(male) (male)",1972,"Color ink and graphite on tracing paper","11 x 15 3/4" (27.9 x 40 cm)","Gift of The Howard Gilman Foundation",1284.2000,Architecture,"Architecture & Design",2000-10-31,yes,899,https://www.moma.org/collection/works/899,https://www.moma.org/media/W1siZiIsIjUzMDE5OCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=04f3d8acd879b6cc,NULL,NULL,NULL,NULL,27.94,NULL,NULL,40.01,NULL,NULL
"Housing Project, Setubal, Portugal (Elevation)","Aldo Rossi, J. da Nobrega, J. Charters","7661, 8249, 8250","(Italian, 1931–1997) (Italian, born 1945) (Italian, born 1945)","(Italian) (Italian) (Italian)","(1931) (1945) (1945)","(1997) (0) (0)","(male) () ()",1976,"Colored pencil, graphite, and felt-tipped pen on tracing paper","18 x 57 1/2" (45.7 x 146.1 cm)
","Gift of The Howard Gilman Foundation",1285.2000,Architecture,"Architecture & Design",2000-10-31,yes,900,https://www.moma.org/collection/works/900,https://www.moma.org/media/W1siZiIsIjUzMDE5OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=43c13f8497c27e37,NULL,NULL,NULL,NULL,45.72,NULL,NULL,146.05,NULL,NULL
"Housing Project, Setubal, Portugal (Elevation)","Aldo Rossi, J. da Nobrega, J. Charters","7661, 8249, 8250","(Italian, 1931–1997) (Italian, born 1945) (Italian, born 1945)","(Italian) (Italian) (Italian)","(1931) (1945) (1945)","(1997) (0) (0)","(male) () ()",1976,"Crayon, graphite, and felt-tipped pen on tracing paper","15 x 65 1/2" (38.1 x 166.4 cm)","Gift of The Howard Gilman Foundation",1286.2000,Architecture,"Architecture & Design",2000-10-31,yes,901,https://www.moma.org/collection/works/901,https://www.moma.org/media/W1siZiIsIjUzMDIwMCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=f268d67aacf5ed55,NULL,NULL,2.90,NULL,50.80,NULL,NULL,177.20,NULL,NULL
"Metropolitan Core, project, Sectional elevation","Raimund Abraham",47,"(American, born Austria. 1933–2010)",(American),(1933),(2010),(male),1964,"Print montage","9 1/4 x 21 3/4" (23.5 x 55.2 cm)",Purchase,1286.1968,Architecture,"Architecture & Design",1968-10-07,yes,902,https://www.moma.org/collection/works/902,NULL,NULL,NULL,NULL,NULL,23.50,NULL,NULL,55.25,NULL,NULL
"Cemetery of San Cataldo, Modena, Italy, Aerial perspective","Aldo Rossi, Gianni Braghieri","7661, 8131","(Italian, 1931–1997) (Italian, born 1945)","(Italian) (Italian)","(1931) (1945)","(1997) (0)","(male) (male)",1971,"Crayon and graphite on sepia diazotype","24 x 49 3/4" (61 x 126.4 cm)","Gift of The Howard Gilman Foundation",1287.2000,Architecture,"Architecture & Design",2000-10-31,yes,903,https://www.moma.org/collection/works/903,https://www.moma.org/media/W1siZiIsIjUzMDIwMSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=68c7d07113689d6e,NULL,NULL,NULL,NULL,75.88,NULL,NULL,142.60,NULL,NULL
"Continuous Building Project, Perspective","Raimund Abraham",47,"(American, born Austria. 1933–2010)",(American),(1933),(2010),(male),1966,"Cut-and-pasted gelatin silver prints with ink and graphite on board","5 7/8 x 8 3/4" (15 x 22.2 cm)",Purchase,1287.1968,Architecture,"Architecture & Design",1968-10-07,yes,904,https://www.moma.org/collection/works/904,https://www.moma.org/media/W1siZiIsIjUxOTU3MyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=de955ecab1575d0c,NULL,NULL,NULL,NULL,14.92,NULL,NULL,22.23,NULL,NULL
"Cemetery of San Cataldo, Modena, Italy, Elevation study","Aldo Rossi, Gianni Braghieri","7661, 8131","(Italian, 1931–1997) (Italian, born 1945)","(Italian) (Italian)","(1931) (1945)","(1997) (0)","(male) (male)",1971,"Ink and graphite on tracing paper","11 x 30 5/8" (27.9 x 77.8 cm)","Gift of The Howard Gilman Foundation",1288.2000,Architecture,"Architecture & Design",NULL,yes,905,https://www.moma.org/collection/works/905,https://www.moma.org/media/W1siZiIsIjUzMDIwMiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=cbb5232164b78a43,NULL,NULL,NULL,NULL,27.94,NULL,NULL,77.79,NULL,NULL
"Transplantation II: Floating Underwater Environment, project, Aerial sectional perspective","Raimund Abraham",47,"(American, born Austria. 1933–2010)",(American),(1933),(2010),(male),1966,"Photomontage, color pencil on paper","13 1/2 x 17 1/4" (34.3 x 43.8 cm)",Purchase,1288.1968,Architecture,"Architecture & Design",1968-10-07,yes,906,https://www.moma.org/collection/works/906,NULL,NULL,NULL,NULL,NULL,34.29,NULL,NULL,43.82,NULL,NULL
"Cemetery of San Cataldo, Modena, Italy, Plan study","Aldo Rossi, Gianni Braghieri","7661, 8131","(Italian, 1931–1997) (Italian, born 1945)","(Italian) (Italian)","(1931) (1945)","(1997) (0)","(male) (male)",1971,"Graphite, colored pencil, and dry transfer film on tracing paper","23 1/2 x 29 3/4" (59.7 x 75.6 cm)","Gift of The Howard Gilman Foundation",1289.2000,Architecture,"Architecture & Design",2000-10-31,yes,907,https://www.moma.org/collection/works/907,https://www.moma.org/media/W1siZiIsIjUzMDIwMyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=d9c388c6d8a318ed,NULL,NULL,2.90,NULL,70.50,NULL,NULL,113.70,NULL,NULL
"Universal House, project (Perspective)","Raimund Abraham",47,"(American, born Austria. 1933–2010)",(American),(1933),(2010),(male),1967,"Cut-and-pasted gelatin silver print, printed paper, and ink on printed paper","9 1/2 x 8 1/4" (24.1 x 20.9 cm)","Gift of the architect",1289.1968,Architecture,"Architecture & Design",1968-10-07,yes,908,https://www.moma.org/collection/works/908,https://www.moma.org/media/W1siZiIsIjQwMTE5NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=ae42aaf976b2bc69,NULL,NULL,NULL,NULL,24.13,NULL,NULL,20.96,NULL,NULL
"Lower Manhattan Expressway Project, New York, New York (Perspective to the East)","Paul Rudolph",5076,"(American, 1918–1997)",(American),(1918),(1997),(male),1972,"Ink and graphite on paper","40 x 33 1/2" (101.6 x 85.1 cm)","Gift of The Howard Gilman Foundation",1290.2000,Architecture,"Architecture & Design",2000-10-31,yes,909,https://www.moma.org/collection/works/909,https://www.moma.org/media/W1siZiIsIjUzMDIwNCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=2c1ba901b150c5b2,NULL,NULL,NULL,NULL,101.60,NULL,NULL,85.10,NULL,NULL
"Universal City, project, Sectional perspective","Raimund Abraham",47,"(American, born Austria. 1933–2010)",(American),(1933),(2010),(male),1966,"Photomontage, ink and graphite on paper","19 1/2 x 22 1/4" (49.5 x 56.5 cm)","Gift of the architect",1290.1968,Architecture,"Architecture & Design",1968-10-07,yes,910,https://www.moma.org/collection/works/910,https://www.moma.org/media/W1siZiIsIjUxOTU3NSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=a1c12115af61020a,NULL,NULL,NULL,NULL,49.53,NULL,NULL,56.52,NULL,NULL
"Elements of the Vertical City, project, Rome, Italy, Axonometric of base","Friedrich St. Florian",5580,"(American, born Austria 1932)",(American),(1932),NULL,(male),1966,"Ink, graphite, and gouache on board","36 x 28" (91.4 x 71.1 cm)","Gift of The Howard Gilman Foundation",1291.2000.a,Architecture,"Architecture & Design",2000-10-31,yes,911,https://www.moma.org/collection/works/911,https://www.moma.org/media/W1siZiIsIjUzMDIwNSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=6ec62869a6d66346,NULL,NULL,NULL,NULL,91.40,NULL,NULL,71.10,NULL,NULL
"Elements of the Vertical City, project, Rome, Italy","Friedrich St. Florian",5580,"(American, born Austria 1932)",(American),(1932),NULL,(male),1965-66,"Graphite and ink on cardboard","Each: 36 x 28" (91.4 x 71.1 cm)","Gift of The Howard Gilman Foundation",1291.2000.a-c,Architecture,"Architecture & Design",2000-10-31,no,912,NULL,NULL,NULL,NULL,NULL,NULL,91.40,NULL,NULL,71.10,NULL,NULL
"Elements of the Vertical City, project, Rome, Italy, Axonometric of torso","Friedrich St. Florian",5580,"(American, born Austria 1932)",(American),(1932),NULL,(male),1966,"Ink, graphite, and gouache on board","36 x 28" (91.4 x 71.1 cm)","Gift of The Howard Gilman Foundation",1291.2000.b,Architecture,"Architecture & Design",2000-10-31,yes,913,https://www.moma.org/collection/works/913,https://www.moma.org/media/W1siZiIsIjUzMDIwNiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=ba7ba978bd5d3e89,NULL,NULL,NULL,NULL,91.40,NULL,NULL,71.10,NULL,NULL
"Elements of the Vertical City, project, Rome, Italy, Axonometric of crown","Friedrich St. Florian",5580,"(American, born Austria 1932)",(American),(1932),NULL,(male),1966,"Ink, graphite, and gouache on board","36 x 28" (91.4 x 71.1 cm)","Gift of The Howard Gilman Foundation",1291.2000.c,Architecture,"Architecture & Design",2000-10-31,yes,914,https://www.moma.org/collection/works/914,https://www.moma.org/media/W1siZiIsIjUzMDIwNyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=93f38a9724e9e592,NULL,NULL,NULL,NULL,91.40,NULL,NULL,71.10,NULL,NULL
"Universal City, project, Aerial perspective of New York","Raimund Abraham",47,"(American, born Austria. 1933–2010)",(American),(1933),(2010),(male),1966,Photomontage,"15 1/4 x 23" (38.7 x 58.4 cm)","Gift of the architect",1291.1968,Architecture,"Architecture & Design",1968-10-07,yes,915,https://www.moma.org/collection/works/915,NULL,NULL,NULL,NULL,NULL,38.74,NULL,NULL,58.42,NULL,NULL
"Himmelbelt, project, Perspective","Friedrich St. Florian",5580,"(American, born Austria 1932)",(American),(1932),NULL,(male),1974,"Graphite and color pencil on paper","47 1/2 x 35 3/4" (120.7 x 90.8 cm)","Gift of The Howard Gilman Foundation",1292.2000,Architecture,"Architecture & Design",2000-10-31,yes,916,https://www.moma.org/collection/works/916,https://www.moma.org/media/W1siZiIsIjUzMDIwOCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=3d14502cc7759cd4,NULL,NULL,NULL,NULL,120.65,NULL,NULL,90.81,NULL,NULL
"Universal City, from the Linear City Series, project, Aerial perspective of Earth's horizon","Raimund Abraham",47,"(American, born Austria. 1933–2010)",(American),(1933),(2010),(male),1966,"Cut-and-pasted printed papers, cut-and-pasted gelatin silver photograph, and ink on board","13 1/8 x 17" (33.3 x 43.2 cm)",Purchase,1292.1968,Architecture,"Architecture & Design",1968-10-07,yes,917,https://www.moma.org/collection/works/917,https://www.moma.org/media/W1siZiIsIjUxOTU3NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=25f981e9efd7927d,NULL,NULL,NULL,NULL,33.34,NULL,NULL,43.18,NULL,NULL
"Urban Passage Project, Axonometric","Massimo Scolari",8125,"(Italian, born 1943)",(Italian),(1943),NULL,(male),1974,"Colored ink and watercolor on board","7 1/8 x 5 1/8" (18.1 x 13 cm)","Gift of The Howard Gilman Foundation",1293.2000,Architecture,"Architecture & Design",2000-10-31,yes,918,https://www.moma.org/collection/works/918,https://www.moma.org/media/W1siZiIsIjIxMjI1OCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=3d94d76f1badd9b3,NULL,NULL,NULL,NULL,18.10,NULL,NULL,13.00,NULL,NULL
"Addio Melampo Project, Oblique projection","Massimo Scolari",8125,"(Italian, born 1943)",(Italian),(1943),NULL,(male),1975,"Colored ink, watercolor, and graphite on board","11 7/8 x 10" (30.2 x 25.4 cm)","Gift of The Howard Gilman Foundation",1294.2000,Architecture,"Architecture & Design",2000-10-31,yes,919,https://www.moma.org/collection/works/919,https://www.moma.org/media/W1siZiIsIjIxMjI1OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=de78f356b48958d6,NULL,NULL,NULL,NULL,30.20,NULL,NULL,25.40,NULL,NULL
"Study for Fruit Bowl (with Grapes), project (Aerial perspective)","Ettore Sottsass",5536,"(Italian, born Austria. 1917–2007)",(Italian),(1917),(2007),(male),1973,"Graphite and self-adhesive letters on paper","19 x 13 1/2" (48.3 x 34.3 cm)","Gift of The Howard Gilman Foundation",1295.2000,Architecture,"Architecture & Design",2000-10-31,yes,920,https://www.moma.org/collection/works/920,https://www.moma.org/media/W1siZiIsIjUzMDIwOSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=3752155ce4490076,NULL,NULL,NULL,NULL,48.30,NULL,NULL,34.29,NULL,NULL
"The Planet as Festival: Study for a Dispenser of Incense, LSD, Marijuana, Opium, Laughing Gas, project (Perspective)","Ettore Sottsass",5536,"(Italian, born Austria. 1917–2007)",(Italian),(1917),(2007),(male),1972–1973,"Graphite on paper","15 1/8 x 13 3/8" (38.4 x 34 cm)","Gift of The Howard Gilman Foundation",1296.2000,Architecture,"Architecture & Design",2000-10-31,yes,921,https://www.moma.org/collection/works/921,https://www.moma.org/media/W1siZiIsIjIxMjI2MCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=3826979230e7bc94,NULL,NULL,NULL,NULL,34.30,NULL,NULL,28.60,NULL,NULL
"The Planet as Festival: Study for Rafts for Listening to Chamber Music, project (Perspective)","Ettore Sottsass",5536,"(Italian, born Austria. 1917–2007)",(Italian),(1917),(2007),(male),1972–1973,"Graphite on paper","14 1/2 x 12 3/8" (36.8 x 31.4 cm)","Gift of The Howard Gilman Foundation",1297.2000,Architecture,"Architecture & Design",2000-10-31,yes,922,https://www.moma.org/collection/works/922,https://www.moma.org/media/W1siZiIsIjIxMjI2MSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=d0158559b8a3665f,NULL,NULL,NULL,NULL,36.80,NULL,NULL,31.40,NULL,NULL
"The Planet as Festival: Study for Temple for Erotic Dances, project (Aerial perspective and plan)","Ettore Sottsass",5536,"(Italian, born Austria. 1917–2007)",(Italian),(1917),(2007),(male),1972–1973,"Graphite and cut-and-pasted gelatin silver print on paper","13 15/16 x 12 5/8" (35.4 x 32.1 cm)","Gift of The Howard Gilman Foundation",1298.2000,Architecture,"Architecture & Design",2000-10-31,yes,923,https://www.moma.org/collection/works/923,https://www.moma.org/media/W1siZiIsIjQwMDA1NSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=189f02ae3c0296b7,NULL,NULL,NULL,NULL,34.90,NULL,NULL,32.10,NULL,NULL
"Study for Fruit Bowl (with Apple), project (Aerial perspective)","Ettore Sottsass",5536,"(Italian, born Austria. 1917–2007)",(Italian),(1917),(2007),(male),1973,"Graphite and self-adhesive letters on paper","19 x 13 1/2" (48.3 x 34.3 cm)","Gift of The Howard Gilman Foundation",1299.2000,Architecture,"Architecture & Design",2000-10-31,yes,924,https://www.moma.org/collection/works/924,https://www.moma.org/media/W1siZiIsIjIxMjI2MyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=be42ef4d8f1b37ec,NULL,NULL,2.90,NULL,55.20,NULL,NULL,45.40,NULL,NULL
